 	density	u_1	u_2	u_3	sigma_11	sigma_12	I1	I2	I3	dI_1	dI_2	dI_3
0.0048	8.44047	0.340018	0.206039	0.432587	-18.4335	-2.96341	-8.41552	-16.4927	2.08888	-18.7865	933.116	3.00364	2.90397	0.893367
0.00485	8.47196	0.343877	0.197861	0.420749	-18.3889	-3.03159	-8.51256	-16.2768	2.1211	-18.5694	917.432	3.00922	2.91625	0.900046
0.0049	8.51032	0.346765	0.191577	0.411968	-18.3517	-3.08723	-8.59316	-16.07	2.17446	-18.3486	899.773	3.01515	2.93028	0.908214
0.00495	8.55433	0.348689	0.187113	0.406043	-18.3213	-3.13197	-8.66119	-15.8631	2.24544	-18.1182	880.085	3.02149	2.9459	0.917632
0.005	8.6026	0.349792	0.1842	0.402333	-18.2974	-3.16769	-8.71955	-15.6488	2.33009	-17.8738	858.384	3.02823	2.96284	0.928018
0.00505	8.65385	0.350333	0.182411	0.39981	-18.2812	-3.19646	-8.76842	-15.4246	2.42495	-17.6139	834.786	3.03533	2.98083	0.939108
0.0051	8.70708	0.350549	0.181215	0.39795	-18.2719	-3.21986	-8.80501	-15.1894	2.52766	-17.3377	809.39	3.04271	2.99958	0.950697
0.00515	8.76152	0.350512	0.180351	0.397051	-18.266	-3.23759	-8.82859	-14.9388	2.63652	-17.0414	782.131	3.05031	3.01887	0.962622
0.0052	8.81635	0.350196	0.179973	0.397284	-18.2617	-3.24892	-8.84188	-14.6682	2.74932	-16.7232	752.888	3.05808	3.0385	0.974707
0.00525	8.87064	0.349607	0.180193	0.39851	-18.2585	-3.25457	-8.84884	-14.3755	2.8632	-16.3832	721.585	3.06598	3.05822	0.98675
0.0053	8.9235	0.348825	0.180893	0.400384	-18.256	-3.25627	-8.85333	-14.0611	2.97517	-16.0241	688.213	3.0739	3.07774	0.998546
0.00535	8.97422	0.348013	0.181562	0.402134	-18.257	-3.25537	-8.85709	-13.7315	3.08309	-15.6533	652.948	3.08175	3.0968	1.00993
0.0054	9.02238	0.347317	0.181798	0.40324	-18.2612	-3.25097	-8.8584	-13.3942	3.18648	-15.2778	615.993	3.0894	3.11516	1.0208
0.00545	9.06785	0.346789	0.181613	0.403688	-18.2663	-3.24189	-8.85498	-13.0536	3.28542	-14.9014	577.443	3.09675	3.13267	1.03111
0.0055	9.11054	0.346442	0.181061	0.403471	-18.2719	-3.22763	-8.84484	-12.7154	3.37999	-14.5291	537.412	3.10374	3.14926	1.04084
0.00555	9.15043	0.346259	0.180291	0.402636	-18.278	-3.20868	-8.82636	-12.3849	3.47011	-14.1654	496.031	3.11032	3.16486	1.04998
0.0056	9.18751	0.346213	0.179349	0.401322	-18.285	-3.18634	-8.79883	-12.0665	3.55548	-13.8144	453.448	3.11648	3.17943	1.0585
0.00565	9.22175	0.346287	0.177976	0.399715	-18.2929	-3.16039	-8.76329	-11.7636	3.63595	-13.4796	409.833	3.12218	3.19293	1.06641
0.0057	9.2532	0.346493	0.175911	0.397682	-18.3022	-3.1279	-8.72145	-11.4794	3.71189	-13.1652	365.471	3.12742	3.20535	1.07369
