 	density	u_1	u_2	u_3	sigma_11	sigma_12	sigma_13	sigma_22	sigma_23	sigma_33	S 	I1	I2	I3	dI_1	dI_2	dI_3
0.0057	9.18517	0.352476	0.149234	0.362107	-18.2157	-2.79641	-8.24963	-12.5331	3.6768	-14.1555	498.282	3.10966	3.17147	1.05797	

0.0058	9.24345	0.35364	0.140704	0.350496	-18.2517	-2.64437	-8.02841	-12.1506	3.84073	-13.6878	441.491	3.11821	3.1932	1.07143	

0.0059	9.29592	0.355136	0.130632	0.336088	-18.2927	-2.46613	-7.76074	-11.8095	3.99636	-13.2597	384.954	3.12578	3.21269	1.08363	

0.006	9.34274	0.357006	0.118885	0.318547	-18.3364	-2.26184	-7.44148	-11.5172	4.14343	-12.8778	330.091	3.13236	3.22995	1.09457	

0.0061	9.38434	0.359185	0.105587	0.297892	-18.3831	-2.03209	-7.06551	-11.2783	4.28197	-12.5458	278.353	3.13798	3.24508	1.10434	

0.0062	9.42111	0.361484	0.0910477	0.27444	-18.4326	-1.77898	-6.62973	-11.0925	4.41145	-12.2636	231.098	3.14271	3.25824	1.11302	

0.0063	9.45323	0.363683	0.0762698	0.248704	-18.4793	-1.50755	-6.13456	-10.953	4.53032	-12.0256	189.3	3.14661	3.26952	1.12062	

0.0064	9.48078	0.365621	0.0622898	0.22126	-18.5207	-1.23415	-5.58379	-10.8533	4.63569	-11.8271	153.72	3.14978	3.27902	1.12716	

0.0065	9.50385	0.367189	0.0494357	0.1932	-18.5534	-0.974245	-4.98725	-10.7846	4.72538	-11.6624	124.508	3.15228	3.28684	1.13265	

0.0066	9.52253	0.368301	0.0379578	0.16583	-18.5743	-0.737475	-4.3677	-10.7357	4.79831	-11.5253	101.049	3.1542	3.29309	1.13711	

0.0067	9.53706	0.368934	0.0280536	0.139806	-18.5818	-0.530201	-3.75039	-10.6982	4.8547	-11.4117	82.6534	3.15563	3.29788	1.14058	

0.0068	9.5478	0.369119	0.0198218	0.115553	-18.5738	-0.356659	-3.15522	-10.6659	4.89601	-11.3167	68.5737	3.15661	3.30136	1.14315	

0.0069	9.55527	0.368977	0.0132575	0.0935331	-18.5499	-0.218394	-2.59872	-10.6339	4.92455	-11.2355	57.8801	3.15723	3.30372	1.14494	

0.007	9.56022	0.368575	0.00825735	0.0740865	-18.5171	-0.114282	-2.09411	-10.6027	4.94314	-11.1678	49.8297	3.15757	3.30522	1.14613	

0.0071	9.56309	0.367797	0.00464037	0.0573828	-18.4751	-0.0409607	-1.64981	-10.5712	4.95416	-11.1105	44.0295	3.15769	3.30601	1.14682	

0.0072	9.56399	0.366524	0.0021787	0.0434228	-18.4124	0.00636155	-1.26958	-10.533	4.95916	-11.0548	40.0309	3.15754	3.30606	1.14703	

0.0073	9.56304	0.364629	0.000628779	0.0320715	-18.319	0.0331143	-0.95335	-10.482	4.95939	-10.9925	37.3535	3.15709	3.30537	1.1468	

0.0074	9.56013	0.361814	-0.000246227	0.0230936	-18.1805	0.0447147	-0.697747	-10.4113	4.95538	-10.9146	35.7255	3.15626	3.30382	1.1461	

0.0075	9.55476	0.357593	-0.000660602	0.0161888	-17.9736	0.0461007	-0.496954	-10.3093	4.94682	-10.8079	35.0211	3.15489	3.30116	1.14482	

0.0076	9.54603	0.351233	-0.000794744	0.011028	-17.663	0.0414967	-0.343741	-10.1589	4.93247	-10.654	35.2004	3.15276	3.29692	1.14273	

0.0077	9.5325	0.341692	-0.000790101	0.00728416	-17.1987	0.034228	-0.230331	-9.93544	4.9101	-10.4273	36.2621	3.14951	3.29039	1.13949	

0.0078	9.51214	0.327607	-0.00067703	0.0046534	-16.5148	0.0264312	-0.149043	-9.60528	4.87648	-10.0933	38.1581	3.14463	3.28061	1.13463	

0.0079	9.48242	0.30738	-0.000487162	0.00286613	-15.5355	0.0196265	-0.0928404	-9.1277	4.8276	-9.61059	40.6219	3.13755	3.26638	1.12755	

0.008	9.44077	0.279481	-0.000337858	0.00169884	-14.1941	0.0141998	-0.0554984	-8.46237	4.75953	-8.93837	42.9868	3.12767	3.24651	1.11767	

0.0081	9.38519	0.243183	-0.000227423	0.00096513	-12.4565	0.00906109	-0.031571	-7.58031	4.66941	-8.04727	44.0778	3.11455	3.22014	1.10455	

0.0082	9.31617	0.199994	-0.000135934	0.000522766	-10.3773	0.00499349	-0.0170097	-6.4928	4.55869	-6.94867	41.923	3.09836	3.1876	1.08836	

0.0083	9.23942	0.155517	-7.39598e-05	0.000270269	-8.16372	0.00260942	-0.0087385	-5.2944	4.43713	-5.73811	34.9219	3.0805	3.1517	1.0705	

0.0084	9.1655	0.115258	-3.8638e-05	0.000134313	-6.13667	0.00135737	-0.00432705	-4.16281	4.32165	-4.59497	25.1205	3.06344	3.11741	1.05344	

0.0085	9.10089	0.0815776	-1.96702e-05	6.46466e-05	-4.4572	0.000691236	-0.00207953	-3.20368	4.222	-3.62588	15.9514	3.04864	3.08766	1.03864	

0.0086	9.0487	0.0554209	-9.76903e-06	3.03242e-05	-3.16631	0.000343165	-0.000976027	-2.45428	4.14241	-2.86852	9.06618	3.03676	3.06379	1.02676	

0.0087	9.0093	0.0363326	-4.74381e-06	1.39317e-05	-2.23179	0.000166689	-0.000449547	-1.90571	4.08285	-2.31399	4.67527	3.02784	3.04586	1.01784	

0.0088	8.98119	0.0230903	-2.25699e-06	6.28948e-06	-1.58674	7.9391e-05	-0.000203765	-1.52441	4.04064	-1.92848	2.21681	3.0215	3.03311	1.0115	

0.0089	8.96205	0.0142746	-1.05317e-06	2.79484e-06	-1.15828	3.71047e-05	-9.10032e-05	-1.27011	4.01203	-1.67131	0.977759	3.01719	3.02445	1.00719	

0.009	8.94951	0.00860398	-4.82116e-07	1.22308e-06	-0.882638	1.70191e-05	-4.0052e-05	-1.10617	3.99336	-1.5055	0.404864	3.01438	3.01879	1.00438	

0.0091	8.94158	0.00506313	-2.16487e-07	5.26994e-07	-0.710214	7.65983e-06	-1.73633e-05	-1.0035	3.98156	-1.40166	0.158451	3.0126	3.01522	1.0026	

